start,end,text,sentiment,score,topic,period,numbers,numeric_signature,midpoint_hint,guidance_strength,count_numbers,has_percent,has_range,has_currency,matched_cues
3044.61,3096.533,"(01:00:13) Every company and every industry is fundamentally built on their proprietary business intelligence, and in the future, their proprietary generative AI. Generative AI has kicked off a whole new investment cycle to build the next trillion dollars of infrastructure of AI generation factories. We believe these two trends will drive a doubling of the world’s data center infrastructure installed base in the next five years and will represent an annual market opportunity in the hundreds of billions. This new AI infrastructure will open up a whole new world of applications not possible today. (01:00:54) We started the AI journey with the hyperscale cloud providers and consumer internet companies, and now every industry is on board, from automotive to healthcare, to financial services, to industrial to telecom, media and entertainment.",POSITIVE,0.9943906664848328,other,Year,1;0;13;1;0;54,0|1|13|54,1.0,0.7189,6,False,False,True,year
2386.92,2433.843,"… Q1. Both of those quarters are unique. Those two quarters are unique in their gross margin as they include some benefits from favorable component costs in the supply chain across both our compute and networking, and also in several different stages of our manufacturing process. So, looking forward, we have visibility into a mid 70s gross margin for the rest of the fiscal year, taking us back to where we were before this Q4 and Q1 peak that we’ve had here. So we’re really looking at just a balance of our mix. Mix is always going to be our largest driver of what we will be shipping for the rest of the year. And those are really just the drivers.",POSITIVE,0.9939373731613159,margin,Q1,1;70;4;1,1|4|70,1.0,0.6988,4,False,False,False,year;quarter;q1;q4;margin
651.924,704.616,"Networking exceeded a $13 billion annualized revenue run rate. Our end-to-end networking solutions define modern AI data centers. Our Quantum InfiniBand solutions grew more than 5x, year-on-year. NVIDIA Quantum InfiniBand is the standard for the highest performance AI-dedicated infrastructures. We are now entering the ethernet networking space with the launch of our new Spectrum-X end-to-end offering, designed for an AI-optimized networking for the data center. Spectrum-X introduces new technologies, over ethernet, that are purpose-built for AI. Technologies incorporated in our Spectrum switch, BlueField DPU and software stack deliver 1.6x higher networking performance for AI processing compared with traditional ethernet. Leading OEMs, including Dell, HPE, Lenovo, and Super Micro, with their global sales channels, are partnering with us to expand our AI solution to enterprises worldwide.",POSITIVE,0.9960540533065796,revenue,Year,13;5;1.6,1.6|5|13,13.0,0.6392,3,False,False,True,year;revenue
772.693,829.616,"… perfect for powering AI for gaming, creating an everyday productivity. The rich software stack we offer with our RTX GPUs further accelerates AI. With our DLSS technologies, seven out of eight pixels can be AI generated, resulting up to 4X faster ray tracing and better image quality. And with the TensorRT-LLM for Windows, our open source library that accelerates inference performance for the latest large language models, generative AI can run up to 5X faster on RTX AI PCs. At CES, we also announced a wave of RTX 40 series AI laptops from every major OEM. These bring high performance gaming and AI capabilities to a wide range form factors, including 14 inch and thin and light laptops. With up to 686 tops of AI performance, these next-generation AI PCs increase generative AI performance by up to 60X, making them the best performing AI PC platforms.",POSITIVE,0.9994316697120667,other,Unknown,4;5;40;14;686;60,4|5|14|40|60|686,4.0,0.6199,6,False,False,False,range
1092.692,1143.846,"Further financial details are included in the CFO commentary and other information available on our IR website. In closing, let me highlight some upcoming events for the financial community. We’ll attend the Morgan Stanley Technology and Media and Telecom Conference in San Francisco on March 4th and the TD Cowen’s 44th Annual Healthcare Conference in Boston on March 5th. And of course, please join us for our annual DTC conference starting Monday, March 18th in San Jose, California to be held in person for the first time in five years. DTC will kick off with Jensen’s keynote and we will host a Q&A session for financial analysts the next day, March 19th. At time, we are now open to call for questions. Operator, would you please poll for questions?",POSITIVE,0.9901044964790344,other,Year,4;44;5;18;19,4|5|18|19|44,4.0,0.618,5,False,False,False,year
235.0,282.308,"Fourth quarter data center growth was driven by both training and inference of generative AI and large-language models across a broad set of industries, use cases and regions. The versatility and leading performance of our data center platform enables a high return on investment for many use cases, including AI training and inference, data processing, and a broad range of CUDA accelerated workloads. We estimate in the past year, approximately 40% of data center revenue was for AI inference. Building and deploying AI solutions has reached virtually every industry. Many companies across industries are training and operating their AI models and services at scale, enterprises across NVIDIA AI infrastructure through cloud providers, including hyperscales, GPU specialized and private clouds or on-premise.",POSITIVE,0.9989902377128601,revenue,Year,40,40,40.0,0.5298,1,True,False,False,range;year;quarter;revenue
1168.461,1221.153,"Hi, thank you so much for taking the question and congratulations on the really strong results. My question is for Jensen on the data center business. Clearly you’re doing extremely well in the business. I’m curious how your expectations for calendar ’24 and ’25 have evolved over the past 90 days. And as you answered the question, I was hoping you can touch on some of the newer buckets within data center, things like software. Sovereign AI, I think you’ve been pretty vocal about, how to think about that medium to long-term. And recently there was an article about NVIDIA potentially participating in the ASIC market. Is there any credence to that? And if so, how should we think about you guys playing in that market over the next several years? Thank you.",POSITIVE,0.9994014501571655,outlook,Year,24;25;90,24|25|90,24.0,0.5199,3,False,False,False,year
3096.533,3125.379,"NVIDIA’s full-stack computing platform with industry specific applications frameworks and a huge developer and partner ecosystem gives us the speed, scale and reach to help every company, to help companies in every industry become an AI company. (01:01:38) We have so much to share with you at next month’s GTC in San Jose, so be sure to join us. We look forward to updating you on our progress next quarter.",POSITIVE,0.9996510744094849,other,Quarter,1;1;38,1|38,1.0,0.5199,3,False,False,False,quarter
1778.075,1837.69,"Yeah, the first thing is overall, our supply is improving, overall. Our supply chain is just doing an incredible job for us, everything from of course the wafers, the packaging, the memories, all of the power regulators, to transceivers and networking and cables and you name it. The list of components that we ship… As you know, people think that NVIDIA GPUs is like a chip. But the NVIDIA Hopper GPU has 35,000 parts. It weighs 70 pounds. These things are really complicated things we’ve built. People call it an AI supercomputer for good reason. If you ever look in the back of the data center, the systems, the cabling system is mind-boggling. It is the most dense complex cabling system for networking the world’s ever seen. Our InfiniBand business grew 5X year-over-year. The supply chain is really doing fantastic supporting us. And so overall, the supply is improving.",POSITIVE,0.9989799857139587,other,Year,35000;70;5,5|70|35000,35000.0,0.5198,3,False,False,False,year
1598.075,1628.075,"Great. Thank you. I wanted to follow up on the 40% of revenues coming from inference. That’s a bigger number than I expected. Can you give us some sense of where that number was maybe a year before, how much you’re seeing growth around LLMs from inference? And how are you measuring that? I assume it’s in some cases the same GPUs you use for training and inference. How solid is that measurement? Thank you.",POSITIVE,0.9994956254959106,revenue,Year,40,40,40.0,0.4899,1,True,False,False,year;revenue
551.154,598.462,"We announced Recursion is making available for the proprietary AI model, through BioNeMo, for the drug discovery ecosystem. In financial services, customers are using AI for a growing set of use cases from trading and risk management, to customer service and fraud detection. For example, American Express improved fraud detection accuracy by 6% using NVIDIA AI. Shifting to our data center revenue by geography, growth was strong across all regions except for China, where our data center revenue declined significantly following the U.S. Government export control regulations imposed in October. Although we have not received licenses from the U.S. Government to ship restricted products to China, we have started shipping alternatives that don’t require a license for the China market.",POSITIVE,0.9975981116294861,revenue,Unknown,6,6,6.0,0.4695,1,True,False,False,revenue
2379.228,2386.92,Thanks for the question. We highlighted in our opening remarks really about our Q4 results and our outlook for Q1.,POSITIVE,0.99872225522995,outlook,Q4,4;1,1|4,4.0,0.4597,2,False,False,False,outlook;q1;q4
2939.611,2986.149,"And the way we go to market with it is think of that NVIDIA AI Enterprise now as a runtime like an operating system; it’s an operating system for artificial intelligence, and we charge $4,500 per GPU per year. And my guess is that every enterprise in the world, every software enterprise company that are deploying software in all the clouds and private clouds and on-prem will run on NVIDIA AI Enterprise, especially obviously for our GPUs. And so this is going to likely be a very significant business over time. We’re off to a great start, and Colette mentioned that it’s already at a billion dollar run rate, and we’re really just getting started.",POSITIVE,0.9487141966819763,other,Year,4500,4500,4500.0,0.4097,1,False,False,True,year
370.384,420.769,"Early customers we’ve partnered with for both training and inference of generative AI are already seeing notable commercial success. ServiceNow’s generative AI products, in their latest quarter, drove their largest ever net new annual contract value contribution of any new product family release. We are working with many other leading AI and enterprise software platforms as well, including Adobe, Databricks, Getty Images, SAP and Snowflake. The field of foundation large-language models is thriving. Anthropic, Google, Inflection, Microsoft, OpenAI and xAI are leading with continued amazing breakthroughs in generative AI. Exciting companies like Adept, AI21, Character.ai, Cohere, Mistral, Perplexity and Runway are building platforms to serve enterprises and creators. New startups are creating LLMs to serve the specific languages, cultures, and customs of the world’s many regions.",POSITIVE,0.9997441172599792,other,Quarter,21,21,21.0,0.3199,1,False,False,False,quarter
2747.688,2782.688,"Yeah. Hey, Jensen, Colette, and NVIDIA team. First of all, congratulations on a stunning quarter in guide. I wanted to talk a little bit about your software business, and it’s pleasing to hear that it’s over a billion dollar, but I was hoping Jensen or Colette, if you could just help us understand what the different parts and pieces are for the software business. In other words, just help us unpack it a little bit so we can get a better understanding of where that growth is coming from.",POSITIVE,0.9969929456710815,other,Quarter,,none,,0.3194,0,False,False,True,quarter
1460.384,1513.076,"But we’re also diversifying into new industries. The large CSPs are still continuing to build out. You could see from their CapEx and their discussions, but there’s a whole new category called GPUs specialized CSPs. They specialize NVIDIA AI infrastructure, GBU specialized CSPs. You’re seeing enterprise software platforms deploying AI. ServiceNow is just a really, really great example. You see Adobe, you see others, SAP and others. You see consumer internet services that are now augmenting all of their services of the past with generative AI, so they can have even more hyper personalized content to be created. You see us talking about industrial generative AI. Now, our industries represent multi- billion dollar businesses, auto health, financial services in total, our vertical industries, our multi-billion dollar businesses now, and of course, sovereign AI.",POSITIVE,0.9916593432426453,capex,Unknown,,none,,0.3183,0,False,False,True,fy
2356.151,2379.228,"Thanks. Congratulations on the results. Colette, I wanted to talk about your comment regarding gross margins and that they should go back to the mid-70s. If you don’t mind unpacking that. And also, is that due to the HVM content in the new products and what do you think are the drivers of that comment? Thanks so much.",POSITIVE,0.9885757565498352,margin,Unknown,-70,-70,-70.0,0.3177,1,False,False,False,margin
1684.998,1737.306,"It needs GPU acceleration for the nearest neighbor search. It needs GPU acceleration for the re- ranking and it needs GPU acceleration to generate the augmented information for you. So GPUs are in every single step of a recommender system now. And as you know, recommender system is the single largest software engine on the planet. Almost every major company in the world has to run these large recommender systems. Whenever you use ChatGPT, it’s being inferenced. Whenever you hear about Midjourney and just the number of things that they’re generating for consumers, when you when you see Getty, the work that we do with Getty and Firefly from Adobe, these are all generative models. The list goes on. And none of these, as just I mentioned, existed a year ago, are 100% new.",NEGATIVE,0.9934009909629822,other,Year,100,100,100.0,0.27,1,True,False,False,year
1237.307,1291.922,"Okay. Yeah. Well, we guide one quarter at a time, but fundamentally, the conditions are excellent for continued growth, calendar ’24 to calendar ’25 and beyond. And let me tell you why. We’re at the beginning of two industry, industry-wide transitions, and both of them are industry-wide. The first one is a transition from general to accelerated computing. General purpose computing, as you know, is starting to run out of steam. And you could tell by the CSPs extending and many data centers, including our own for general purpose computing, extending the depreciation from four to six years. There’s just no reason to update with more CPUs when you can’t fundamentally and dramatically enhance its throughput like you used to. And so you have to accelerate everything. This is what NVIDIA has been pioneering for some time.",NEGATIVE,0.9852703809738159,other,Year,24;25,24|25,24.0,0.24,2,False,False,False,year;quarter
459.231,505.385,"NVIDIA offers multiple application frameworks to help companies adopt AI in vertical domains such as autonomous driving, drug discovery, low latency machine learning for fraud detection, or robotics, leveraging our full stack accelerated computing platform. We estimate that data center revenue contribution of the automotive vertical, through the cloud or on-prem, exceeded a billion dollars last year. NVIDIA DRIVE infrastructure solutions include systems and software for the development of autonomous driving, including data ingestion, creation, labeling, and AI training, plus validation through simulation. Almost 80 vehicle manufacturers across global OEMs, new energy vehicles, trucking, robotaxi and tier one suppliers are using NVIDIA’s AI infrastructure to train LLMs and other AI models for automated driving and AI cockpit applications.",NEGATIVE,0.8256725072860718,revenue,Year,80,80,80.0,0.24,1,False,False,True,year;revenue
2726.535,2741.15,"We stopped shipping in the marketplace. We expect this quarter to be about the same. But after that, hopefully we can go compete for our business and do our best. And we’ll see how it turns out.",POSITIVE,0.9988164901733398,outlook,Quarter,,none,,0.2398,0,False,False,False,we expect;quarter
328.846,370.384,"Companies from search to e-commerce, social media, news and video services, and entertainment are using AI for deep learning-based recommendation systems. These AI investments are generating a strong return by improving customer engagement, ad conversation and click-throughs rates. Meta, in its latest quarter, cited more accurate predictions and improved advertiser performance as contributing to the significant acceleration in its revenue. In addition, consumer internet companies are investing in generative AI to support content creators, advertisers, and customers through automation tools for content and ad creation, online product descriptions and AI shopping assistance. Enterprise software companies are applying generative AI to help customers realize productivity gains.",POSITIVE,0.9978035092353821,revenue,Quarter,,none,,0.2396,0,False,False,False,quarter;revenue
2017.306,2076.152,"Let me first start with your question, thanks, about how we are working with our customers as they look into how they are building out their GPU instances and our allocation process. The folks that we work with, our customers that we work with, have been partners with us for many years as we have been assisting them both in what they set up in the cloud, as well as what they are setting up internally. Many of these providers have multiple products going at one time to serve so many different needs across their end customers but also what they need internally. So they are working in advance, of course, thinking about those new clusters that they will need. And our discussions with them continue not only on our Hopper architecture, but helping them understand the next wave and getting their interest and getting their outlook for the demand that they want.",POSITIVE,0.9964560866355896,outlook,Year,,none,,0.2393,0,False,False,False,outlook;year
2266.536,2321.151,"Yeah, so let me highlight on those three different areas of how we look at our suppliers. You’re correct. Our inventory on hand given our allocation that we’re on, we’re trying to, as things come into inventory, immediately work to ship them to our customers. I think our customer appreciates our ability to meet the schedules that we’ve looked for. The second piece of it is our purchase commitments. Our purchase commitments have many different components into it, components that we need for manufacturing, but also, often we are procuring capacity that we may need. The length of that need for capacity or the length for the components are all different. Some of them may be for the next two quarters, but some of them may be for multiple years. I can say the same regarding our prepaids.",POSITIVE,0.9105841517448425,other,Year,,none,,0.2221,0,False,False,False,year;quarter
38.462,91.154,"Thank you. Good afternoon everyone, and welcome to NVIDIA’s conference call for the fourth quarter and fiscal 2024. With me today from NVIDIA are Jensen Huang, President and Chief Executive Officer, and Colette Kress, Executive Vice President and Chief Financial Officer. I’d like to remind you that our call is being webcast live on NVIDIA’s Investor Relations website. The webcast will be available for replay until the conference call to discuss our financial results for the first quarter of fiscal 2025. The content of today’s call is NVIDIA’s property. It can’t be reproduced or transcribed without our prior written consent. During this call, we may make forward-looking statements based on current expectations. These are subject to a number of significant risks and uncertainties, and our actual results may differ materially.",NEGATIVE,0.6386705040931702,outlook,Quarter,2024;2025,2020,2024.0,0.22,2,False,False,False,quarter
1554.614,1591.537,"… sovereign AI infrastructure is being built in Japan, in Canada, in France, so many other regions. And so my expectation is that what is being experienced here in the United States, in the West, will surely be replicated around the world, and these AI generation factories are going to be in every industry, every company, every region. And so I think this last year, we’ve seen generative AI really becoming a whole new application space, a whole new way of doing computing, a whole new industry is being formed and that’s driving our growth.",POSITIVE,0.9992542862892151,outlook,Year,,none,,0.2199,0,False,False,False,year
505.385,551.154,"In effect, nearly every automotive company working on AI is working with NVIDIA. As AV algorithms move to video transformers and more cars are equipped with cameras, we expect NVIDIA’s automotive data center processing demand to grow significantly. In healthcare, digital biology and generative AI are helping to reinvent drug discovery, surgery, medical imaging, and wearable devices. We have built deep domain expertise in healthcare over the past decade, creating the NVIDIA Clara healthcare platform and NVIDIA BioNeMo, a generative AI service to develop, customize, and deploy AI foundation models for computer-aided drug discovery. BioNeMo features a growing collection of pre-trained, biomolecular AI models that can be applied to the end-to-end drug discovery processes.",POSITIVE,0.9965537786483765,outlook,Unknown,,none,,0.2193,0,False,False,False,we expect
420.769,459.231,"And others are creating foundation models to address entirely different industries like Recursion Pharmaceuticals and Generate: Biomedicines for biology. These companies are driving demand for NVIDIA AI infrastructure through hyperscale or GPU specialized cloud providers. Just this morning, we announced that we’ve collaborated with Google to its state-of-the-art new GEMMA language models to accelerate their inference performance on NVIDIA GPUs in the cloud, data center and PC. One of the most notable trends over the past year is the significant adoption of AI by enterprises across the industry verticals such as automotive, healthcare, and financial services.",POSITIVE,0.9961745738983154,other,Year,,none,,0.2192,0,False,False,False,year
0.0,38.462,"Good afternoon. My name’s Rob and I’ll be your conference operator today. At this time, I would like to welcome everyone to the NVIDIA’s Fourth Quarter Earnings Call. All lines have been placed on mute to prevent any background noise. After the speaker’s remarks, there will be a question and answer session. If you would like to ask a question during this time, simply press star, followed by the number one on your telephone keypad. If you would like to withdraw your question, press star, one again. Thank you. Simona Jankowski, you may begin your conference.",POSITIVE,0.8780297040939331,other,Quarter,,none,,0.1956,0,False,False,False,quarter
1837.69,1896.152,"We expect the demand will continue to be stronger than our supply provides through the year, and we’ll do our best. The cycle times are improving and we’re going to continue to do our best. However, whenever we have new products, as you know, it ramps from zero to a very large number. And you can’t do that overnight. Everything is ramped up. It doesn’t step up. And so whenever we have a new generation of products, and right now, we are ramping H200s, there is no way we can reasonably keep up on demand in the short term as we ramp. We’re ramping Spectrum-X. We’re doing incredibly well with Spectrum-X. It’s our brand-new product into the world of ethernet. InfiniBand is the standard for AI-dedicated systems. Ethernet with Spectrum-X, ethernet is just not a very good scale-out system.",NEGATIVE,0.9942092895507812,outlook,Year,200,200,200.0,0.14,1,False,False,False,we expect;year
1628.075,1684.998,"I’ll go backwards. The estimate is probably understated, but we estimated it. And let me tell you why. A year ago, the recommender systems that people are… When you run the internet, the news, the videos, the music, the products that are being recommended to you because as you know, the internet has trillions… I don’t know how many trillions, but trillions of things out there and your phone is three-inches square. And so the ability for them to fit all of that information down to something, such a small real estate, is through a system, an amazing system called recommender systems. These recommender systems used to be all based on CPU approaches. But the recent migration to deep learning and now generative AI has really put these recommender systems now directly into the path of GPU acceleration. It needs GPU acceleration for the embeddings.",POSITIVE,0.549509584903717,other,Year,,none,,0.1299,0,False,False,False,year
2665.766,2726.535,"Thank you. At the core, remember the US government wants to limit the latest capabilities of NVIDIA’s accelerated computing in AI to the Chinese market, and the US government would like to see us be as successful in China as possible. Within those two constraints, within those two pillars, if you will, are the restrictions. And so we had to pause when the new restrictions came out. We immediately paused so that we understood what the restrictions are, reconfigured our products in a way that is not software hackable in any way. And that took some time. And so we reset our product offering to China, and now we’re sampling to customers in China. And we’re going to do our best to compete in that marketplace and succeed in that marketplace within the specifications of the restriction. And so, that’s it. This last quarter, our business significantly declined as we paused in the marketplace.",NEGATIVE,0.9979578256607056,other,Quarter,,none,,0.02,0,False,False,False,quarter
2219.613,2266.536,"Thanks a lot. I wanted to ask about how you’re converting backlog into revenue. Obviously, lead times for your products have come down quite a bit. Colette, you didn’t talk about the inventory purchase commitments. But if I add up your inventory plus the purchase commits and your prepaid supply, sort of the aggregate of your supply, it was actually down a touch. How should we read that? Is that just you saying that you don’t need to make as much of a financial commitment to your suppliers because the lead times are lower? Or is that maybe you’re reaching some sort of steady state where you’re closer to filling your order book and your backlog? Thanks.",NEGATIVE,0.9960424900054932,revenue,Unknown,,none,,0.02,0,False,False,False,revenue
